1.040487396684513621e+00,1.120331028538751328e+00,5.333333333333334370e-01,8.583333333333333925e-01,8.555555555555556246e-01
1.067002081643675160e+00,1.164194069094516282e+00,5.333333333333334370e-01,4.416666666666666519e-01,8.333333333333337034e-02
9.152963635729227665e-01,1.175760814907125251e+00,1.255964689790671329e+00,1.083333333333332815e-01,7.500000000000000000e-01
8.944345822337611551e-01,1.118602696089123327e+00,1.074999999999999956e+00,1.083333333333332815e-01,0.000000000000000000e+00
1.099916987641176958e+00,1.079469022250087118e+00,8.500000000000000888e-01,4.513888888888888395e-01,0.000000000000000000e+00
1.275386065684012582e+00,8.500000000000000888e-01,4.583333333333332593e-01,8.583333333333333925e-01,1.055555555555555136e-01
1.138849429660246937e+00,1.142184537978678138e+00,1.178246580502706919e+00,0.000000000000000000e+00,7.500000000000000000e-01
1.017278082612411261e+00,1.116273839421615399e+00,8.500000000000000888e-01,4.513888888888888395e-01,0.000000000000000000e+00
1.417691013905160613e+00,5.194444444444443754e-01,1.176378426658304832e+00,3.249999999999999556e-01,0.000000000000000000e+00
1.344154107565446843e+00,1.091994923981424170e+00,4.583333333333332593e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.313153364595403438e+00,1.063942646249874224e+00,4.333333333333333481e-01,4.222222222222222765e-01,7.500000000000000000e-01
9.311486480355359863e-01,1.152653999675915975e+00,1.233333333333333393e+00,4.222222222222222765e-01,7.500000000000000000e-01
9.219358973451485806e-01,1.201020135510213027e+00,1.262657805432067182e+00,4.805555555555556246e-01,3.888888888888886175e-02
8.996312774997083928e-01,1.198402200460663591e+00,3.500000000000000888e-01,7.611111111111110716e-01,0.000000000000000000e+00
9.915904201905878512e-01,1.140323153434221526e+00,6.750000000000000444e-01,8.583333333333333925e-01,1.055555555555555136e-01
8.507565414898514700e-01,1.089869451741630302e+00,1.265549680373395436e+00,6.944444444444441977e-02,0.000000000000000000e+00
9.656217452753284025e-01,1.201020135510213027e+00,1.226355110346914801e+00,3.152777777777777679e-01,7.500000000000000000e-01
1.221978064302067013e+00,1.169158817116539906e+00,5.523508180121330380e-01,5.777777777777777235e-01,1.666666666666671848e-02
1.136274508831477625e+00,1.055921768492639634e+00,1.116997338575492105e+00,4.222222222222222765e-01,7.500000000000000000e-01
1.106311984451619157e+00,1.155381727542518222e+00,8.500000000000000888e-01,5.680555555555555358e-01,0.000000000000000000e+00
